"category","category_content","title","abstract","row_key","source","edit_time","icon"
"B007_C0004","漏洞预警","Weblogic曝高危漏洞CVE-2017-10271","近期，大量使用weblogic服务器的企业受到黑客攻击，深信服千里目安全实验室紧急预警，发现没有打补丁的Weblogic服务器存在高危漏洞，CVE编号为CVE-2017-10271。到目前为止，网络中已流传出多个版本的利用工具。","MzAwMmU2ZDAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/1/3 00:00:00","http://secimg.sangfor.com.cn/FkBlQ6hjLjvKLRYuWODa5nxGXUdj"
"B007_C0004","漏洞预警","Struts 2 曝高危漏洞（S2-052），黑客可远程执行任意代码","Apache 官方发布 Struts 2 紧急漏洞公告（S2-052），CVE 编号CVE-2017-9805。公告中披露，Struts2 REST插件的XStream组件存在反序列化漏洞，导致远程代码执行。攻击者利用此漏洞可执行任意代码，创建/删除系统账号，修改任意文件，植入后门等","MmZkYWYwMTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/9/8 00:00:00","http://secimg.sangfor.com.cn/FldO6xYHsoA0fF2yz9PMInpNygg-"
"B007_C0005","威胁分析","Xshell系列软件被植入后门，新版本不受影响","Xshell开发公司NetSarang发布公告称，2017年8月4日与卡巴斯基工程师发现Xshell软件中存在后门。","MmY5N2Y3NTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/8/18 00:00:00","http://secimg.sangfor.com.cn/FjjTb9HI98cId2NkSs-kQGfDErRi"
"B007_C0004","漏洞预警","Struts 2 曝高危漏洞（S2-048），黑客可远程执行任意代码"," ​7 月 7 日晚，Apache 官方发布 Struts 2 紧急漏洞公告（S2-048），CVE 编号CVE-2017-9791。公告中披露，Struts2 的 showcase 应用中存在远程代码执行漏洞。攻击者利用此漏洞可在系统中执行添加用户，查看、修改或删除文件等命令操作。","MmY2OWY1NzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/7/25 00:00:00","http://secimg.sangfor.com.cn/Fpfq9rZ3flh6kvXDS-cAAR-DFcdF"
"B007_C0002","勒索软件","WannaCry变种来袭，勒索变蓝屏","近日，深信服千里目安全实验室捕获到WannaCry的变种病毒","MmYyY2E5NTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/7/11 00:00:00","http://secimg.sangfor.com.cn/FhXnQSDycTrJIFzC9vYAJQwrK79U"
"B007_C0002","勒索软件","预警！勒索病毒又来了！Petya病毒大规模爆发","27日晚间，名为“Petya”的勒索病毒在全球范围内爆发。据外媒HackerNews报道，27日晚间消息，乌克兰境内包括国家储蓄银行(Oschadbank)、Privatbank 银行在内的几家银行机构、 电力公司 KyivEnergo 、国家邮政（UkrPoshta）均遭受“Petya”病毒的大规模网络攻击。","MmViYmJkYzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/6/29 00:00:00","http://secimg.sangfor.com.cn/FuYd5CvaEfE_2-4NRChpOBAwLy2i"
"B007_C0005","威胁分析","永恒之石病毒专杀工具介绍","永恒之石病毒专杀工具介绍","MmQzODM0ZGMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/6/2 00:00:00","http://secimg.sangfor.com.cn/FnhINjzEJIZ_-bcn5-eReHjF7tWr"
"B007_C0001","其他","未雨绸缪：如何应对下一波可能的“永恒之蓝”","“永恒之蓝”勒索病毒带来的危害巨大，波及面也非常广，中招的用户损失也非常厉害。 据《华尔街日报》报道，硅谷网络风险建模公司Cyence的专家表示，此次网络攻击造成的全球电脑死机直接成本总计约80亿美元。更关键的事，目前受感染的主机，并没有什么好的方式能够在不提交勒索金的情况下恢复文件。数据的丢失将给企业带来难以估计的损失。","MmU5ZTNlOGUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/20 00:00:00","http://secimg.sangfor.com.cn/FhraXgnteokdQGUEwdGILl120jzY"
"B007_C0003","工具","“永恒之蓝”内网检测工具说明","MS17-010
永恒之蓝
内网检测","MmQ5MWQ3MjYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/17 11:14:47","http://secimg.sangfor.com.cn/Fk-3Efu4Z26n2WZJWINcLoCKwrDH"
"B007_C0001","其他","NGAF两大实用功能助您快速掌握内网Wannacry风险","Wannacry勒索软件席卷全球，深信服智安全之NGAF持续担当，通过两个实用功能，帮您快速识别和定位内部潜在被感染风险的主机和已被感染的主机，助您快速应对、及时止损！","MmM5YmQxMGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/16 00:00:00","http://secimg.sangfor.com.cn/FrQ3SQiKrA_LfoQLgUc141XQzr54"
"B007_C0003","工具","WannaCry 勒索病毒事件处理规范","WannaCry病毒肆虐周末，周一开工需要做这些准备","MmMzYzhlMDItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/14 09:22:57","http://secimg.sangfor.com.cn/FjxEVoXw8_vGa2MQbu5-uWeRBh36"
"B007_C0004","漏洞预警","全球爆发WannaCry病毒，众多高校、政府网站接连中招","5月12日晚，新型“蠕虫式”勒索软件 WannaCry 在全球爆发，攻击各国政府，学校，医院等网络。我国众多行业大规模受到感染，其中教育网受损最为严重，攻击造成大量教学系统瘫痪。","MmMxYjc0ODgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/14 00:00:00","http://secimg.sangfor.com.cn/FgqsnA5_34DawbcAHsyYGcAPhi-Q"
"B007_C0005","威胁分析","全球爆发WannaCry病毒，深信服智安全倾情奉献实用解决方案","2017年5月12日起， 全球性爆发勒索病毒WannaCry ，经研究，此次为不法分子通过改造之前泄露的NSA黑客武器库中“永恒之蓝”攻击程序发起的网络攻击事件。“永恒之蓝”通过扫描开放445文件共享端口的Windows电脑，无需用户进行任何操作，只要开机联网，不法分子就能在电脑和服务器中植入病毒。","MmJjZGIyZTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/5/13 00:00:00","http://secimg.sangfor.com.cn/Fmta4C1vbbG5H4pqeILgnZqf7yuS"
"B007_C0004","漏洞预警","PHPCMS 最新版可上传任意文件","PHPCMS v9.6.0版本被曝存在任意文件上传漏洞，攻击者可直接上传webshell控制受影响网站服务器。","MmFiOWU5MzAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/4/13 00:00:00","http://secimg.sangfor.com.cn/FnJFKnCNFeXbZCALeQCuD_UK_RJb"
"B007_C0004","漏洞预警","【漏洞预警】Struts 2 曝高危漏洞（S2-045），黑客可远程执行任意代码","3月7日凌晨，Apache官方发布Struts 2 紧急漏洞公告（S2-045），CVE编号CVE-2017-5638。公告中纰漏，当基于Jakarta插件上传文件时，可导致远程代码执行。例如在系统中执行添加用户，查看、修改或删除文件等操作。","MmEyMDc1Y2EtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/3/9 00:00:00","http://secimg.sangfor.com.cn/FimQGpulgLu-1PPZC-FUNMqq_myX"
"B007_C0004","漏洞预警","WordPress REST API 内容注入漏洞","春节期间，WordPress 被曝出存在内容注入漏洞，攻击者利用该漏洞可对网站注入恶意内容，越权对网站文章内容进行修改。","MmE1ZWVjNDItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2017/2/13 00:00:00","http://secimg.sangfor.com.cn/FslBDob27AnLwqbavS2BKnL6idX5"
"B007_C0001","其他","又是雅虎，又10亿账户泄露！","雅虎貌似已经成为了大规模数据泄露的代名词，曝光的用户信息和漏洞都是没有最多，只有更多。今天的数据泄露，可以追溯到2013年的入侵事件中，这次入侵导致10亿用户账号曝光。","MjljZDMzZTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/12/29 00:00:00","http://secimg.sangfor.com.cn/FnI8q-_EKA0i-Pic_Z9rk3GNlqpA"
"B007_C0004","漏洞预警","漏洞预警-Debian-based Linux版本的nginx本地提权漏洞","Nginx 曝本地提权漏洞，利用该漏洞可轻松提权到 root 权限，影响基于 Debian 的 Linux 发行版的 nginx 网站服务器。","MjlhNmFiMjgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/11/22 00:00:00","http://secimg.sangfor.com.cn/FnqahjY5pdDg8rePdskix_OlkPeE"
"B007_C0001","其他","Linux爆新漏洞，长按回车键70秒即可获得root权限","按住回车70秒，黑客就能在linux系统绕过认证，进而获取root权限，并能远程控制经过加密的linux系统。","Mjk2OTQ5NGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/11/21 00:00:00","http://secimg.sangfor.com.cn/FhTepK9uVHfZ13j52dDR06dQbzZD"
"B007_C0001","其他","有人企图利用Mirai僵尸网络关闭某个国家的互联网","从两周前导致大半个美国互联网瘫痪的DDoS攻击事件以来，作为罪魁祸首的Mirai僵尸网络就进入了大众视野。此次事件一方面让人们意识到IoT设备安全的重要性，另一方面也让某些“有心人士”学会了实施DDoS攻击的新方法。","MjkxNmUwNzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/11/10 00:00:00","http://secimg.sangfor.com.cn/FtEufC9H7bZHdWivfBsSL5mrGNgT"
"B007_C0004","漏洞预警","漏洞预警：Joomla ja-k2-filter-and-search 组件存在高危注入漏洞","​近日，国外信息安全研究人员发现 Joomla 的 Joomla 的 ja-k2-filter-and-search 组件存在 SQL 注入漏洞。经网络搜索发现，该组件已经在很多的 Joomla 网站中被使用，通过使用Sqlmap就能够对注入点进行注入从而访问到更加敏感的数据。","MjhkZTdhMGUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/10/24 00:00:00","http://secimg.sangfor.com.cn/Fu2S97SoHtsTis73r-txn05pKuyQ"
"B007_C0001","其他","美国国家安全局（NSA）资料再遭泄露","据最新报道美国国家安全局（NSA）承包商雇员Thomas martin因窃取国家机密而遭到逮捕。","Mjg5ZGIxMmMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/10/18 00:00:00","http://secimg.sangfor.com.cn/FkQE3lEF7c8p7b4BETyLJIGo4hOV"
"B007_C0001","其他","全球近80万FTP服务器账号可被未授权访问","安全研究人员Minxomat尝试对全球所有的IPv4地址进行一个FTP枚举测试。经过测试发现，有796578个FTP登陆口令枚举成功，可以进行未经授权访问。在测试的过程中该研究人员主要是尝试针对21号端口进行匿名访问，密码为空。如果要通过字典枚举账号和密码，那么这个数量会下降很多。","Mjg4MWYzMzgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/9/26 00:00:00","http://secimg.sangfor.com.cn/Fm8Klj50i7fiQW7IuEQX39oSRDLP"
"B007_C0004","漏洞预警","漏洞预警：MySQL代码执行0day漏洞可本地提权","来自波兰的安全研究人员Dawid Golunski刚刚发现了两个MySQL的0-day漏洞，影响到所有版本分支、默认配置的MySQL服务器（5.7、5.6和5.5），包括最新版本。攻击者可以远程和本地利用漏洞。攻击者成功利用漏洞后，可以ROOT权限执行代码，完全控制MySQL数据库。攻击者仅需有FILE权限即可实现ROOT提权，进而控制服务器。","Mjg1YTVkYmUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/9/14 00:00:00","http://secimg.sangfor.com.cn/Ft4dH9n3zttPkhqJ0yFIHKC4KDWD"
"B007_C0001","其他","谷歌Chrome56正式将HTTP页面标记“不安全”","​9月8日谷歌宣布，从2017年1月（Chrome56）开始，正式将某些HTTP页面标记“不安全”，比如含密码或信用卡信息传输的HTTP页面，而未来的长期计划是将所有HTTP页面都标为不安全，目的是让用户更加安全的浏览站点。","Mjg0NDU0MzgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/9/9 00:00:00","http://secimg.sangfor.com.cn/Fnp6v1sV2aJEG72_iEN6VU_nmjpu"
"B007_C0004","漏洞预警","Zabbix 曝 SQL 注入漏洞","2016年8月12日，1n3通过邮件披露了Zabbix软件的jsrpc.php文件在处理profileIdx2参数时存在insert方式的SQL注入漏洞，与官方通告的latest.php文件在处理toggle_ids参数时存在insert方式的SQL注入漏洞属于同一类型的漏洞，只是攻击的位置不同。","MjgxNmM2ZDAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/8/25 13:13:07","http://secimg.sangfor.com.cn/FuWdbddgv7375L3MRqs4ml2XfgAV"
"B007_C0002","勒索软件","250万美元/年！来看看目前最大的恶意软件即服务(RaaS)利润环","研究人员声称已经发现了目前最大的勒索软件即服务（RaaS）利润环。臭名昭著的Cerber勒索软件通过RAAS模式攻击目标计算机用户，每年可获利约250万美元。","MjdlYzU3NmEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/8/24 00:00:00","http://secimg.sangfor.com.cn/FuPed_NRBPT4EJzp7oRvd4h95PB_"
"B007_C0001","其他","广告商可以通过手机电量跟踪你","根据一份普林斯顿大学研究员的报告，电池状态已经在一些网站被用来跟踪你的在线活动。漏洞触发的原因是因为电池状态API。","MjdhZWQzNWUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/8/15 00:00:00","http://secimg.sangfor.com.cn/FuQUCJnUiL7tUWIP8brA_sCwmzIZ"
"B007_C0001","其他","HTTP2.0协议被曝4个高危漏洞，可致服务器崩溃","如果你认为HTTP2.0协议比标准HTTP（超文本传输协议）更安全，那你就错了。有研究人员花费4个月的时间在HTTP2.0协议中发现4个漏洞！
去年2月，谷歌把自家的SPDY项目捆绑进HTTP2.0，意在加强网页加载速度和用户的在线浏览体验。三个月后HTTP2.0正式发布，HTTP2.0如今已成为大部分网站最主要的HTTP协议版本。","Mjc5NmQ4NmMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/8/6 00:00:00","http://secimg.sangfor.com.cn/FgK79J3Sx2mc_QB6a9uGtGTZmWHL"
"B007_C0001","其他","小心二维码劫持，也许别人已经登录了你的微信！","当前，盗取用户密码有很多方法，如键盘记录仪、中间人攻击和暴力攻击等。而 QR 码认证技术会随机生成密码，且不会向其他人透露，因此通过 QR 码登录一度被认为是极其安全的登录方式。然而没有一种认证技术是绝对安全的。目前，黑客已经找到针对 QR 码认证技术的攻击方法","MjcyMmU1YzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/7/29 00:00:00","http://secimg.sangfor.com.cn/FtR6nvzsGSq6V3T6Tv7JwcDhPzNg"
"B007_C0004","漏洞预警","Struts2 devMode导致远程代码执行漏洞","​近几个月来，Struts2 高危漏洞频发，此次漏洞发生在devMode模式下，当Struts2开启devMode模式时，将导致严重远程代码执行漏洞。如果WebService 启动权限为最高权限时，可远程执行任意命令，包括关机、建立新用户、以及删除服务器上所有文件等等。","MjY0MWZmNjQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/7/18 00:00:00","http://secimg.sangfor.com.cn/Fid9Xw_W9qje1RBHfw58uQHPs7qK"
"B007_C0001","其他","黑客攻下一亚马逊服务器，泄露超过 8 万个 Kindle 用户的登录凭证","每天都不断地有数据泄露事件发生，这次轮到亚马逊了。Twitter用户0x2Taylor前天刚刚宣布攻入了亚马逊的一台服务器，据说这台服务器上包含80000多名Kindle用户的登录信息，或者叫登录凭证。这算是个重磅消息了吧？有Kindle设备的小伙伴不在少数，下面这则消息很值得关注。","MjU5OWNkYTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/7/13 00:00:00","http://secimg.sangfor.com.cn/Fs8m3JGw2gRdE_pYG_fxkX0RW2Wi"
"B007_C0001","其他","新的android恶意软件已经影响了全球1000万设备","又一份关于Android恶意软件在全球肆虐的报告发布了。本月早些时候,Check Point的安全研究人员发表了一份报告,一个新发现的被称为HummingBad的恶意软件据报道已经感染了全世界多达1000万台设备。","MjRhYjk2MTAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/7/7 00:00:00","http://secimg.sangfor.com.cn/Fvnkh5y7H-ETIHQJaH-tihxNtuxE"
"B007_C0004","漏洞预警","Struts2 再曝远程代码执行漏洞（S2-037）","Struts2 再曝高危漏洞S2-037，CVE编号CVE-2016-4438，黑客可以利用该漏洞直接执行任意代码，绕过文件限制，上传文件，执行远程命令，控制服务器，直接盗取用户的所有资料，该漏洞广泛影响所有struts版本。","MjQ3N2U3ODQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/6/28 11:14:20","http://secimg.sangfor.com.cn/FiAWLo0Lkq0SNRZwX2Xk0G4agnPV"
"B007_C0001","其他","黑客从上百个汽车，技术，以及体育论坛中偷取了4500万个账号","一名黑客从1100个网络论坛中盗取了4500万个用户账号。这些论坛大多都是汽车、技术、以及体育论坛，每天都会实时更新相关的新鲜资讯，同时也是一些汽车、技术、以及体育发烧友的网络交流社区。","MjNjYzkzMzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/6/17 00:00:00","http://secimg.sangfor.com.cn/Fr1qwOTbowBDbvTEtQgGAsWySvV4"
"B007_C0001","其他","危险的USB充电设备","我们每个人都可能会出现这样的情况,手机快要没电了但是又没有带充电器,可是我们要回一个非常重要的电话、短信或是邮件,所以不能让手机没电关机。在这种情况下人们一般都会去找一个可以充电的地方,不管是什么样的USB接口都可以。但是这样安全吗?当然不!事实上,这样的做法十分危险:别人可以通过这样的USB连接窃取文件、感染整部手机,甚至是毁掉它。","MjIzOWQyYTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/5/27 00:00:00","http://secimg.sangfor.com.cn/FqIulTAtsWCJWXw2VTbABA0q1JAc"
"B007_C0001","其他","只用几行代码就可以从银行窃取250亿美元","一名安全研究专家在印度银行的系统中发现了一个安全漏洞，这个漏洞可以允许任何人从印度最大的银行之中轻松盗取二百五十亿美金。","MjBmNmEyMTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/5/19 00:00:00","http://secimg.sangfor.com.cn/FlNYEqEthbXRc6IJ5ZxuIFAacg4y"
"B007_C0004","漏洞预警","漏洞预警：ImageMagick图像处理软件远程代码执行漏洞（CVE-2016-3714）","5月3日，ImageMagick图像处理软件被公布存在一个严重的0day漏洞(CVE-2016-3714)，攻击者通过此漏洞可执行任意命令，最终窃取重要信息取得服务器控制权。","MjBiOThmYjItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/5/6 00:00:00","http://secimg.sangfor.com.cn/FkNEj7NRzD-49vRMol0_o8N1jO6M"
"B007_C0004","漏洞预警","Struts2 再曝高危漏洞，下一代防火墙为您保驾护航","Struts2 再曝高危漏洞 S2-032，CVE 编号 CVE-2016-3081，攻击者利用此漏洞可远程执行任意命令。目前金融行业已成为本次漏洞影响的重灾区，其他使用 Struts2 开源框架的站点应及时做好安全防护工作。","MjA5NTcwNDYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/4/27 00:00:00","http://secimg.sangfor.com.cn/FrV6FaPfkdbMvtyRGIKdj48zBkg4"
"B007_C0005","威胁分析","升级版Qbot蠕虫面世，主要攻击目标是公共机构","近日，BAE安全研究人员发现一款升级版Qbot恶意软件，该软件被用于对美国和其他国家的公共机构进行攻击。","MjA1MDY5NzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/4/15 00:00:00","http://secimg.sangfor.com.cn/FikKNtzAu5Y4Yr_oJ623GSU1ESPC"
"B007_C0001","其他","土耳其5千万公民信息遭泄露","近日，土耳其爆发重大数据泄露事件，约5000万土耳其公民的个人信息被黑客晒到网上，这些信息包括姓名、身份证号、出生日期、父母名字、住所等。若无意外，这将会成为有史以来最大规模的国家数据库泄密。","MjA0NjI3ZTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/4/9 00:00:00","http://secimg.sangfor.com.cn/FhETfpyLUGXVZERU1b-DY0CqfJgZ"
"B007_C0001","其他","千里目帮您远离Locky的困扰（附Locky专防工具）","​最近一款“舶来品”勒索软件Locky在国内大行其道，短期内大量国内用户深受其害。该勒索软件主要以邮件和恶链木马的形式进行传播，用户收到的一般为.js文件，为Locky的下载器，用户双击后会下载Locky勒索软件并运行，致使用户计算机上的一些重要文件被加密。Locky称采用RSA及AES加密方式对文件加密，除了向勒索者交纳比特币赎金外，目前没有解密的方法。","MjAzNjNjNjYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/4/1 00:00:00","http://secimg.sangfor.com.cn/FuXUp6glmOMen8Ak448sN1n6rLcF"
"B007_C0002","勒索软件","严重警惕！互联网时代的新型勒索敲诈行为","近日，Locky勒索病毒愈演愈烈，国内相继有很多家大中型企业、政府单位的内部员工或高层领导的电脑、手机感染了该病毒，重要文件被加密后，需要交纳赎金才能恢复正常。这不但影响了组织正常的业务运行，同时还给组织和个人带来了不小的经济损失。深信服建议各单位的IT部门予以重视和做好防范措施！","MWZmODI1MDItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/29 00:00:00","http://secimg.sangfor.com.cn/Fv_jB--1WAi3GD-RCpUoFksSN7g3"
"B007_C0001","其他","新的 Stagefright 漏洞导致数百万安卓机受影响","去年7月份，安卓系统的Stagefright库被爆出一个重大的安全问题，黑客只需一条简单的彩信便可完全掌控用户手机。现如今以色列的安全团队称，他们已经写出了Stagefright漏洞的exp。
以色列安全团队发表了一份报告，报告中详细介绍了他们自己写的exp，目前仍然有数百万未更新补丁的安卓设备，他们的exp会绕过安卓的安全屏障继续感染这些设备。","MWZkZjc0MTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/27 00:00:00","http://secimg.sangfor.com.cn/Ft3DU7g7sE1xFi90vPav7gTxomhO"
"B007_C0004","漏洞预警","Apache Struts2 再曝高危漏洞（CVE-2016-0785）","近日，Apache Struts2 发布的最新安全公告S2-029中显示，Struts2  存在远程代码执行漏洞。Struts 2.0.0 – Struts Struts 2.3.24.1 版本均受到该漏洞影响。这个漏洞危险级别被定义为高危，漏洞 CVE 编号 CVE-2016-0785。","MWZiNmJhYjgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/19 00:00:00","http://secimg.sangfor.com.cn/Fuu9yUImVQPB2m3v3elsv_aORMr5"
"B007_C0001","其他","警惕：Linux系统异常缓慢？你可能已陷入Xor.DDoS僵尸网络","Xor.DDoS病毒主要针对Linux系统，通过对SSH端口弱密码进行暴力破解感染系统，感染后病毒自动完成安装，组成受攻击者控制的DDoS僵尸网络节点。","MWYyYWExNWUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/18 00:00:00","http://secimg.sangfor.com.cn/FjyFbsNNMHCxOZ5oZslKC_XHidhy"
"B007_C0004","漏洞预警","WordPress 自定义内容管理插件曝后门漏洞，管理员账户可被窃取","​近日，安全研究人员发现 WordPress 自定义内容管理插件存在恶意后门。通过该后门，攻击者可修改 WordPress 核心文件，从而记录和窃取受影响网站管理员登录凭证。","MWVkZjc4MGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/11 00:00:00","http://secimg.sangfor.com.cn/FvUYUUn4Xm9cm8U17kEM2v9wCwe3"
"B007_C0004","漏洞预警","OpenSSL再曝重大安全漏洞，超过1100万的OpenSSL的HTTPS网站存在风险","近日，安全研究人员发现OpenSSL存在一个严重的安全漏洞DROWN，有大约1150万HTTPS站点受到该漏洞影响。之所以被称为drown，是因为drown影响HTTPS和其他依赖SSL和TLS的服务,SSL和TLS协议保证用户上网冲浪，购物，即时通信而不被第三方读取到。drown允许攻击者破坏这个加密体系，读取或偷取敏感通信，包括网站密码，信用卡帐号，商业机密，金融数据等。","MWVjMzllMGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/3/2 00:00:00","http://secimg.sangfor.com.cn/FmzeRU3TCzN5IbPL4WXFc_zUgtRR"
"B007_C0001","其他","大量的勒索软件通过Word文档传播，受感染计算机所有文档将被劫持","​恶意攻击者会开展社会工程学攻击，或通过发送引人注目的垃圾邮件，接下来会诱导受害者访问虚假网站在其系统中安装一款恶意软件“Locky”。如果你发现你的电脑中出现了文件后缀名为.locky 的文件，那么你就感染了该恶意软件，接下来你可以做两件事情，要么按照提示支付赎金，要么重现安装系统。该款恶意软件以4000台/小时速度传播，这意味着每天会出现100000台新感染的计算机。在2016年这的确是一个很难接受的事实，一个带有宏病毒的微软文档也可以轻松破坏你的计算机系统。从这一点上可以看出一些恶意攻击者的入侵思路。","MWVhMTM1NTQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","thehackernews","2016/2/22 00:00:00","http://secimg.sangfor.com.cn/FtIOl4RSvf2DKp5eBllU3ubh7MGn"
"B007_C0001","其他","Glibc爆栈溢出漏洞，攻击者可远程执行任意代码","近日，Google和Red Hat的安全人员发现GNU C Library (glibc)中存在严重的安全漏洞，该漏洞CVE编号为CVE-2015-7547。这个漏洞产生的原因是glibc中getaddrinfo函数在处理特定dns response数据包时存在栈溢出，攻击者可通过构建恶意dns服务或中间人的方法对受害者发起攻击，可造成远程代码执行。","MWU4ODJjNGUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/2/17 00:00:00","http://secimg.sangfor.com.cn/FkrU3hL3LZ4yBIUlh5Cj_6i3TIxC"
"B007_C0001","其他","联想使用“12345678”作为SHAREit硬编码密码来保护你的安全","联想公司用一个简单到任何人都能想到的“12345678”来作为其文件共享软件SHAREit 的硬编码密码。","MWUyYTkwODQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/1/28 00:00:00","http://secimg.sangfor.com.cn/FuqRwUfN1abJxaepLu-hWmHiG1Vj"
"B007_C0001","其他","2015最弱密码出炉 123456、password中枪","信息保安公司SplashData发表2015年度“最弱密码”报告，公布全球网民最普遍使用的密码。排行榜前列的几项从2011年以来一直没改变，仍是“123456”，其次为“password”和“12345678”。","MWU2NDY4YzItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2016/1/22 00:00:00","http://secimg.sangfor.com.cn/FtBZDLiAfz5Ntn2VcJXQepmBS5Yc"
